date,국내총생산(시장가격 GDP),국민총소득(GNI)
2013-08,131921.3947122787,132304.22497008566
2013-09,132318.0065673308,132830.77287336809
2013-10,132600.93428554683,133543.3458663934
2013-11,133072.3405009407,134064.7547148547
2013-12,133732.22521351243,134394.99941875186
2014-01,134580.58842326197,134534.079978085
2014-02,135205.1379082529,134949.26513435453
2014-03,135605.87366848518,135640.55488756046
2014-04,135782.79570395895,136607.9492377028
2014-05,135965.37943485816,137148.5358969613
2014-06,136153.62486118285,137262.31486533597
2014-07,136347.53198293294,136949.28614282684
2014-08,136604.85977617078,136982.36435507942
2014-09,136925.60824089628,137361.5495020937
2014-10,137309.77737710957,138086.84158386968
2014-11,138251.8116283307,139356.33341641142
2014-12,139751.71099455972,141170.02499971888
2015-01,141809.47547579661,143527.91633379206
2015-02,143167.18498925833,144792.35191696632
2015-03,143824.83953494497,144963.33174924157
2015-04,143782.43911285643,144040.85583061792
2015-05,144054.68467269198,143868.44497799856
2015-06,144641.5762144516,144446.0991913835
2015-07,145543.11373813538,145773.81847077268
2015-08,146150.01281545477,146556.23443754046
2015-09,146462.27344640982,146793.3470916869
2015-10,146479.89563100057,146485.15643321196
2015-11,146959.45445389787,146844.16644368425
2015-12,147900.94991510158,147870.37712310377
2016-01,149304.38201461182,149563.78847147062
2016-02,150534.32852853052,151036.44995495933
2016-03,151590.78945685763,152288.36157357003
2016-04,152473.76479959313,153319.52332730262
2016-05,152933.1850355822,153829.44627025884
2016-06,152969.05016482476,153818.13040243858
2016-07,152581.3601873209,153285.57572384202
2016-08,152607.06755245427,153156.33026131135
2016-09,153046.17226022485,153430.39401484662
2016-10,153898.67431063266,154107.76698444792
2016-11,154934.41909026014,155111.9099885123
2016-12,156153.40659910723,156442.82302703973
2017-01,157555.63683717407,158100.50610003027
2017-02,158409.54176881022,158989.47229325518
2017-03,158715.12139401573,159109.7216067145
2017-04,158472.37571279064,158461.25404040818
2017-05,159190.35750789137,159117.02161852547
2017-06,160869.06677931795,161077.02434106637
2017-07,163508.50352707037,164341.26220803088
2017-08,164739.16006870574,165912.65001874886
2017-09,164561.03640422394,165791.18777322024
2017-10,162974.13253362518,163976.87547144515
2017-11,162400.10716575658,163244.7407924175
2017-12,162838.96030061817,163594.7837361373
2018-01,164290.69193820996,165027.00430260456
2018-02,165315.95589395042,165985.73121726792
2018-03,165914.7521678396,166470.96448012747
2018-04,166087.08075987734,166482.70409118308
2018-05,166524.8523379788,166877.4609255597
2018-06,167228.06690214388,167655.2349832573
2018-07,168196.72445237264,168816.02626427592
2018-08,168793.89550065034,169552.3293863236
2018-09,169019.58004697697,169864.1443494004
2018-10,168873.7780913524,169751.47115350625
2018-11,168582.71903393193,169373.92448940306
2018-12,168146.40287471563,168731.50435709071
2019-01,167564.8296137033,167824.21075656937
2019-02,167589.41408817272,167761.67928901195
2019-03,168220.15629812394,168543.90995441852
2019-04,169457.05624355687,170170.90275278894
2019-05,170179.71404724746,171358.6988877899
2019-06,170388.12970919572,172107.2983594213
2019-07,170082.30322940162,172416.7011676833
2019-08,170226.76918740186,172795.95099398636
2019-09,170821.52758319653,173245.0478383304
2019-10,171866.57841678557,173763.99170071562
2019-11,172244.0073125937,173815.65889077526
2019-12,171953.8142706208,173400.0494085092
2020-01,170995.99929086704,172517.16325391768
2020-02,169942.4960777783,171476.94427483153
2020-03,168793.30463135464,170279.3924712508
2020-04,167548.42495159595,168924.50784317544
2020-05,167570.01131795932,168799.380803775
2020-06,168858.0637304448,169904.01135304957
2020-07,171412.58218905237,172238.39949099917
2020-08,173202.95016191498,174097.6219072372
2020-09,174229.1676490327,175481.67860176368
2020-10,174491.23465040541,176390.56957457867
2020-11,175166.72541294456,177247.66513684843
2020-12,176255.63993665,178052.96528857292
2021-01,177757.97822152177,178806.47002975226
2021-02,179258.77912659838,180406.14369273288
2021-03,180758.04265187983,182851.98627751484
2021-04,182255.76879736615,186143.99778409814
2021-05,183659.92373571306,188053.87732267036
2021-06,184970.5074669207,188581.6248932315
2021-07,186187.51999098904,187727.2404957816
2021-08,187363.83312876435,187820.96402458288
2021-09,188499.44688024666,188862.79547963542
2021-10,189594.36124543595,190852.734860939
2021-11,190472.6189026563,192228.4935605607
2021-12,191134.21985190766,192990.07157850036
2022-01,191579.16409318996,193137.4689147581
2022-02,192180.85208361808,193773.441562754
2022-03,192939.28382319194,194897.98952248791
2022-04,193854.45931191157,196511.1127939601
2022-05,194360.48370015778,197343.33401635807
2022-06,194457.35698793057,197394.65318968182
2022-07,194145.0791752298,196665.07031393144
2022-08,193929.30034063227,196207.27185954526
2022-09,193810.0204841379,196021.25782652333
2022-10,193787.23960574676,196107.02821486563
2022-11,194072.48968183887,196519.549650802
2022-12,194665.77071241435,197258.82213433235
2023-01,195567.08269747297,198324.84566545679
2023-02,196439.19867063293,199364.2422991453
2023-03,197282.11863189415,200377.0120353979
2023-04,198095.84258125667,201363.15487421467
2023-05,198948.1916326548,202133.3744282578
2023-06,199839.16578608844,202687.6706975274
2023-07,200768.76504155766,203026.0436820234
2023-08,201780.16607425673,203887.42916662985
2023-09,202873.3688841856,205271.82715134675
2023-10,204048.37347134433,207179.23763617425
2023-11,205579.21951462582,209003.2370302504
2023-12,207465.90701402997,210743.82533357528
2024-01,209708.4359695571,212401.00254614872
2024-02,211374.916231271,213915.66993968052
2024-03,212465.34779917178,215287.82751417067
2024-04,212979.73067325942,216517.47526961906
2024-05,212917.37838683682,216681.68075626684
2024-06,212278.29093990382,215780.443974114
2024-07,211062.4683324607,213813.76492316046
2024-08,211233.36143125437,213649.7714680517
2024-09,212790.9702362849,215288.4636087878
2024-10,215735.29474755222,218729.84134536856
2024-11,217181.529814705,220649.2797704873
2024-12,217129.67543774296,221046.77888414403
2025-01,215579.7316166665,219922.33868633865
2025-02,215314.12194889746,219991.74962213333
2025-03,216332.84643443592,221255.011691528
2025-04,218635.90507328173,223712.12489452286
2025-05,220241.19092803187,225084.63452437945
2025-06,221148.70399868637,225372.54058109777
2025-07,221358.44428524515,224575.84306467779
2025-08,221498.27114295095,224044.71138706445
2025-09,221568.18457180393,223779.14554825771
